No.,Time,Source,Destination,Protocol,Length,Info,
4554,48.495943,192.168.159.152,192.168.159.150,TCP,60,"8937  >  25940 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
4555,48.497236,192.168.159.150,192.168.159.152,TCP,102,"55151  >  33599 [FIN, SYN, PSH, ACK, URG, CWR, Reserved] Seq=0 Ack=1 Win=18754 Urg=57349 Len=48",yes
4556,48.497325,192.168.159.152,192.168.159.150,TCP,60,33599  >  55151 [RST] Seq=1 Win=0 Len=0,yes
4557,48.498525,192.168.159.150,192.168.159.152,TCP,102,"994  >  26932 [FIN, SYN, PSH, ACK, ECE, CWR, AE, Reserved] Seq=0 Ack=1 Win=1448 Len=48",yes
4558,48.498606,192.168.159.152,192.168.159.150,TCP,60,26932  >  994 [RST] Seq=1 Win=0 Len=0,yes
4559,48.49988,192.168.159.150,192.168.159.152,TCP,102,"20833  >  44245 [RST, PSH, ACK, URG, ECE, CWR, AE, Reserved] Seq=1 Ack=1 Win=1318 Urg=46497 Len=48",yes
4560,48.50114,192.168.159.150,192.168.159.152,TCP,102,"55056  >  40727 [FIN, PSH, URG, CWR, AE, Reserved] Seq=1 Win=31786 Urg=31184 Len=48",yes
4561,48.501308,192.168.159.152,192.168.159.150,TCP,60,"40727  >  55056 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
4562,48.502505,192.168.159.150,192.168.159.152,TCP,102,"26018  >  1721 [SYN, RST, PSH, ACK, ECE, Reserved] Seq=0 Ack=1 Win=22300 Len=48",yes
4563,48.503874,192.168.159.150,192.168.159.152,TCP,102,30384  >  42196 [Reserved] Seq=1 Win=20936 Len=48,yes
4564,48.503971,192.168.159.152,192.168.159.150,TCP,60,"42196  >  30384 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
4565,48.505253,192.168.159.150,192.168.159.152,TCP,102,"29909  >  45486 [URG, AE, Reserved] Seq=1 Win=11874 Urg=40092 Len=48",yes
4566,48.505349,192.168.159.152,192.168.159.150,TCP,60,"45486  >  29909 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
4567,48.506669,192.168.159.150,192.168.159.152,TCP,102,"7469  >  44482 [FIN, RST, PSH, ACK, ECE, AE] Seq=1 Ack=1 Win=60043 Len=48",yes
4568,48.507987,192.168.159.150,192.168.159.152,TCP,102,"48251  >  5459 [SYN, RST, PSH, URG, ECE, CWR, Reserved] Seq=0 Win=2311 Urg=41359 Len=48",yes
4569,48.509229,192.168.159.150,192.168.159.152,TCP,102,"24084  >  61146 [FIN, SYN, PSH, ACK, ECE, Reserved] Seq=0 Ack=1 Win=16422 Len=48",yes
4570,48.509245,192.168.159.152,192.168.159.150,TCP,60,61146  >  24084 [RST] Seq=1 Win=0 Len=0,yes
4571,48.510527,192.168.159.150,192.168.159.152,TCP,102,"49988  >  27301 [RST, ACK, URG, ECE, CWR, AE, Reserved] Seq=1 Ack=1 Win=41430 Urg=5546 Len=48",yes
4572,48.512841,192.168.159.150,192.168.159.152,TCP,102,"15895  >  45712 [PSH, ECE, Reserved] Seq=1 Win=3206 Len=48",yes
4573,48.513103,192.168.159.152,192.168.159.150,TCP,60,"45712  >  15895 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
4574,48.515031,192.168.159.150,192.168.159.152,TCP,102,"22940  >  3579 [FIN, RST, URG, CWR, AE, Reserved] Seq=1 Win=5059 Urg=32953 Len=48",yes
4575,48.516968,192.168.159.150,192.168.159.152,TCP,102,"5314  >  30879 [FIN, ACK, URG, AE, Reserved] Seq=1 Ack=1 Win=64630 Urg=41054 Len=48",yes
4576,48.517093,192.168.159.152,192.168.159.150,TCP,60,30879  >  5314 [RST] Seq=1 Win=0 Len=0,yes
4577,48.518906,192.168.159.150,192.168.159.152,TCP,102,"2716  >  42915 [RST, ACK, URG, CWR, Reserved] Seq=1 Ack=1 Win=57056 Urg=15506 Len=48",yes
4578,48.520814,192.168.159.150,192.168.159.152,TCP,102,"35946  >  22528 [RST, PSH, ACK, ECE, AE, Reserved] Seq=1 Ack=1 Win=1325 Len=48",yes
4579,48.523214,192.168.159.150,192.168.159.152,TCP,102,"21070  >  29193 [FIN, PSH, ACK, URG, Reserved] Seq=1 Ack=1 Win=64965 Urg=35970 Len=48",yes
4580,48.52344,192.168.159.152,192.168.159.150,TCP,60,29193  >  21070 [RST] Seq=1 Win=0 Len=0,yes
4581,48.52525,192.168.159.150,192.168.159.152,TCP,102,"53370  >  57198 [SYN, RST, ACK, CWR, Reserved] Seq=0 Ack=1 Win=14397 Len=48",yes
4582,48.527114,192.168.159.150,192.168.159.152,TCP,102,"19058  >  24873 [FIN, SYN, RST, URG, Reserved] Seq=0 Win=14060 Urg=59304 Len=48",yes
4583,48.528372,192.168.159.150,192.168.159.152,TCP,102,"16757  >  58534 [FIN, SYN, RST, PSH, ACK, URG, ECE, AE, Reserved] Seq=0 Ack=1 Win=65339 Urg=57935 Len=48",yes
4584,48.5296,192.168.159.150,192.168.159.152,TCP,102,"52113  >  36058 [SYN, RST, URG, ECE, CWR, Reserved] Seq=0 Win=21411 Urg=33710 Len=48",yes
4585,48.53092,192.168.159.150,192.168.159.152,TCP,102,"25180  >  43276 [FIN, RST, URG, CWR, AE, Reserved] Seq=1 Win=62007 Urg=46609 Len=48",yes
4586,48.532227,192.168.159.150,192.168.159.152,TCP,102,"46279  >  49356 [PSH, URG, AE, Reserved] Seq=1 Win=21809 Urg=15829 Len=48",yes
4587,48.532328,192.168.159.152,192.168.159.150,TCP,60,"49356  >  46279 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
4588,48.533514,192.168.159.150,192.168.159.152,TCP,102,"10075  >  58100 [FIN, SYN, RST, ACK, URG, ECE, CWR, AE, Reserved] Seq=0 Ack=1 Win=4384 Urg=47125 Len=48",yes
4589,48.534831,192.168.159.150,192.168.159.152,TCP,102,"63182  >  33753 [SYN, RST, PSH, CWR, AE, Reserved] Seq=0 Win=30648 Len=48",yes
4590,48.536432,192.168.159.150,192.168.159.152,TCP,102,"44501  >  62917 [FIN, SYN, Reserved] Seq=0 Win=43889 Len=48",yes
4591,48.536589,192.168.159.152,192.168.159.150,TCP,60,"[TCP ACKed unseen segment] 62917  >  44501 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
4592,48.537819,192.168.159.150,192.168.159.152,TCP,102,"60308  >  35251 [RST, PSH, ECE, CWR, AE, Reserved] Seq=1 Win=6520 Len=48",yes
4593,48.539125,192.168.159.150,192.168.159.152,TCP,102,"16636  >  37347 [FIN, SYN, RST, ECE, CWR, AE, Reserved] Seq=0 Win=26820 Len=48",yes
4594,48.540576,192.168.159.150,192.168.159.152,TCP,102,"55230  >  8005 [RST, PSH, URG] Seq=1 Win=46519 Urg=49728 Len=48",yes
4595,48.542103,192.168.159.150,192.168.159.152,TCP,102,"45834  >  9948 [FIN, SYN, RST, ACK, Reserved] Seq=0 Ack=1 Win=4146 Len=48",yes
4596,48.543954,192.168.159.150,192.168.159.152,TCP,102,"52144  >  37250 [RST, ECE, AE, Reserved] Seq=1 Win=20544 Len=48",yes
4597,48.545954,192.168.159.150,192.168.159.152,TCP,102,"29159  >  23168 [ACK, URG, CWR, AE, Reserved] Seq=1 Ack=1 Win=35682 Urg=12160 Len=48",yes
4598,48.546104,192.168.159.152,192.168.159.150,TCP,60,23168  >  29159 [RST] Seq=1 Win=0 Len=0,yes
4599,48.547263,192.168.159.150,192.168.159.152,TCP,102,"42825  >  19867 [SYN, RST, ACK, CWR, Reserved] Seq=0 Ack=1 Win=27050 Len=48",yes
4600,48.548552,192.168.159.150,192.168.159.152,TCP,102,"25993  >  50756 [SYN, RST, URG, ECE, CWR, AE, Reserved] Seq=0 Win=28829 Urg=61300 Len=48",yes
4601,48.550171,192.168.159.150,192.168.159.152,TCP,102,"44276  >  61190 [SYN, RST, PSH, ECE, Reserved] Seq=0 Win=47192 Len=48",yes
4602,48.551482,192.168.159.150,192.168.159.152,TCP,102,"62319  >  30247 [FIN, SYN, ACK, URG] Seq=0 Ack=1 Win=51230 Urg=63886 Len=48",yes
4603,48.551549,192.168.159.152,192.168.159.150,TCP,60,30247  >  62319 [RST] Seq=1 Win=0 Len=0,yes
4604,48.552812,192.168.159.150,192.168.159.152,TCP,102,"1015  >  62152 [FIN, URG, AE, Reserved] Seq=1 Win=30760 Urg=29754 Len=48",yes
4605,48.553028,192.168.159.152,192.168.159.150,TCP,60,"62152  >  1015 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
4606,48.554075,192.168.159.150,192.168.159.152,TCP,102,"51719  >  11408 [PSH, ACK, CWR, Reserved] Seq=1 Ack=1 Win=14805 Len=48",yes
4607,48.554145,192.168.159.152,192.168.159.150,TCP,60,11408  >  51719 [RST] Seq=1 Win=0 Len=0,yes
4608,48.555401,192.168.159.150,192.168.159.152,TCP,102,"56016  >  51195 [FIN, SYN, RST, PSH, URG, ECE, Reserved] Seq=0 Win=52184 Urg=53331 Len=48",yes
4609,48.556729,192.168.159.150,192.168.159.152,TCP,102,"7912  >  43623 [PSH, ACK, ECE, Reserved] Seq=1 Ack=1 Win=21823 Len=48",yes
4610,48.556746,192.168.159.152,192.168.159.150,TCP,60,43623  >  7912 [RST] Seq=1 Win=0 Len=0,yes
4611,48.558319,192.168.159.150,192.168.159.152,TCP,102,"25783  >  48236 [FIN, RST, PSH, ACK, ECE, CWR, AE, Reserved] Seq=1 Ack=1 Win=59940 Len=48",yes
4612,48.56028,192.168.159.150,192.168.159.152,TCP,102,"59516  >  30153 [FIN, SYN, URG, AE, Reserved] Seq=0 Win=326 Urg=19110 Len=48",yes
4613,48.560412,192.168.159.152,192.168.159.150,TCP,60,"[TCP ACKed unseen segment] 30153  >  59516 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
4614,48.562355,192.168.159.150,192.168.159.152,TCP,102,"22759  >  62976 [FIN, SYN, RST, ACK, URG, ECE, Reserved] Seq=0 Ack=1 Win=56226 Urg=17224 Len=48",yes
4615,48.564657,192.168.159.150,192.168.159.152,TCP,102,"27526  >  60587 [FIN, PSH, URG, AE, Reserved] Seq=1 Win=16156 Urg=10818 Len=48",yes
4616,48.564732,192.168.159.152,192.168.159.150,TCP,60,"60587  >  27526 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
4617,48.566689,192.168.159.150,192.168.159.152,TCP,102,"1767  >  4999 [FIN, RST, URG, ECE] Seq=1 Win=1193 Urg=59183 Len=48",yes
4618,48.568617,192.168.159.150,192.168.159.152,TCP,102,"57839  >  37187 [FIN, PSH, URG, AE] Seq=1 Win=47765 Urg=3784 Len=48",yes
4619,48.568773,192.168.159.152,192.168.159.150,TCP,60,"37187  >  57839 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
4620,48.570717,192.168.159.150,192.168.159.152,ESP,102,ESP (SPI=0x23020a00),no
4621,48.570838,192.168.159.152,192.168.159.150,TCP,60,47253  >  28406 [RST] Seq=1 Win=0 Len=0,yes
4622,48.572657,192.168.159.150,192.168.159.152,TCP,102,"27079  >  26961 [FIN, RST, PSH, ACK, ECE, CWR] Seq=1 Ack=1 Win=63455 Len=48",yes
4623,48.575175,192.168.159.150,192.168.159.152,TCP,102,"492  >  35769 [FIN, SYN, ACK, URG, ECE, Reserved] Seq=0 Ack=1 Win=4486 Urg=28424 Len=48",yes
4624,48.575329,192.168.159.152,192.168.159.150,TCP,60,35769  >  492 [RST] Seq=1 Win=0 Len=0,yes
4625,48.577218,192.168.159.150,192.168.159.152,TCP,102,"61656  >  21427 [FIN, SYN, PSH, ECE, CWR, Reserved] Seq=0 Win=18940 Len=48",yes
4626,48.577291,192.168.159.152,192.168.159.150,TCP,60,"[TCP ACKed unseen segment] 21427  >  61656 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
4627,48.579239,192.168.159.150,192.168.159.152,TCP,102,"44380  >  46793 [RST, ECE, AE, Reserved] Seq=1 Win=43953 Len=48",yes
4628,48.581821,192.168.159.150,192.168.159.152,TCP,102,"38178  >  62572 [FIN, SYN, RST, ACK, ECE, Reserved] Seq=0 Ack=1 Win=11277 Len=48",yes
4629,48.584426,192.168.159.150,192.168.159.152,TCP,102,"46374  >  20463 [FIN, SYN, RST, PSH, Reserved] Seq=0 Win=22369 Len=48",yes
4630,48.586617,192.168.159.150,192.168.159.152,TCP,102,"38543  >  49887 [FIN, SYN, ACK, URG, ECE, AE, Reserved] Seq=0 Ack=1 Win=23898 Urg=48467 Len=48",yes
4631,48.586684,192.168.159.152,192.168.159.150,TCP,60,49887  >  38543 [RST] Seq=1 Win=0 Len=0,yes
4632,48.588932,192.168.159.150,192.168.159.152,TCP,102,"14837  >  7896 [FIN, SYN, RST, URG, ECE, CWR, AE, Reserved] Seq=0 Win=52906 Urg=56952 Len=48",yes
4633,48.591053,192.168.159.150,192.168.159.152,TCP,102,"28393  >  15053 [SYN, RST, URG, ECE, CWR, AE, Reserved] Seq=0 Win=53406 Urg=40968 Len=48",yes
4634,48.593213,192.168.159.150,192.168.159.152,TCP,102,"29823  >  33275 [FIN, SYN, CWR, AE, Reserved] Seq=0 Win=4419 Len=48",yes
4635,48.593276,192.168.159.152,192.168.159.150,TCP,60,"[TCP ACKed unseen segment] 33275  >  29823 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
4636,48.595287,192.168.159.150,192.168.159.152,TCP,102,"8521  >  42825 [PSH, ACK, URG, CWR, Reserved] Seq=1 Ack=1 Win=4777 Urg=26216 Len=48",yes
4637,48.595292,192.168.159.152,192.168.159.150,TCP,60,42825  >  8521 [RST] Seq=1 Win=0 Len=0,yes
4638,48.597552,192.168.159.150,192.168.159.152,TCP,102,"12006  >  60989 [SYN, RST, PSH, ACK, URG, AE, Reserved] Seq=0 Ack=1 Win=14599 Urg=48470 Len=48",yes
4639,48.599746,192.168.159.150,192.168.159.152,TCP,102,"30879  >  60446 [PSH, ACK, Reserved] Seq=1 Ack=1 Win=9299 Len=48",yes
4640,48.59989,192.168.159.152,192.168.159.150,TCP,60,60446  >  30879 [RST] Seq=1 Win=0 Len=0,yes
4641,48.602069,192.168.159.150,192.168.159.152,TCP,102,"13188  >  44269 [FIN, RST, ACK, URG, AE] Seq=1 Ack=1 Win=18076 Urg=64468 Len=48",yes
4642,48.604733,192.168.159.150,192.168.159.152,TCP,102,"6623  >  37188 [SYN, CWR, AE, Reserved] Seq=0 Win=44932 Len=48",yes
4643,48.604755,192.168.159.152,192.168.159.150,TCP,60,"37188  >  6623 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
4644,48.606986,192.168.159.150,192.168.159.152,TCP,102,"49604  >  32893 [PSH, ACK, URG, ECE, AE, Reserved] Seq=1 Ack=1 Win=51094 Urg=38533 Len=48",yes
4645,48.607107,192.168.159.152,192.168.159.150,TCP,60,32893  >  49604 [RST] Seq=1 Win=0 Len=0,yes
4646,48.608661,192.168.159.150,192.168.159.152,TCP,102,"7137  >  46229 [SYN, RST, URG, ECE, CWR, AE, Reserved] Seq=0 Win=2019 Urg=37007 Len=48",yes
4647,48.610098,192.168.159.150,192.168.159.152,TCP,102,"54053  >  19397 [FIN, RST, PSH, URG, AE, Reserved] Seq=1 Win=41329 Urg=50619 Len=48",yes
4648,48.611416,192.168.159.150,192.168.159.152,TCP,102,"43631  >  50618 [FIN, ECE, AE, Reserved] Seq=1 Win=41498 Len=48",yes
4649,48.61143,192.168.159.152,192.168.159.150,TCP,60,"50618  >  43631 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
4650,48.612708,192.168.159.150,192.168.159.152,TCP,102,"25920  >  13708 [SYN, PSH, ACK, ECE, CWR, AE, Reserved] Seq=0 Ack=1 Win=26278 Len=48",yes
4651,48.612727,192.168.159.152,192.168.159.150,TCP,60,13708  >  25920 [RST] Seq=1 Win=0 Len=0,yes
4652,48.613967,192.168.159.150,192.168.159.152,TCP,102,"46787  >  29053 [FIN, SYN, URG, ECE, CWR, Reserved] Seq=0 Win=10490 Urg=15787 Len=48",yes
4653,48.614032,192.168.159.152,192.168.159.150,TCP,60,"[TCP ACKed unseen segment] 29053  >  46787 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
4654,48.615274,192.168.159.150,192.168.159.152,TCP,102,"3349  >  58047 [RST, PSH, ECE, CWR, AE, Reserved] Seq=1 Win=44008 Len=48",yes
4655,48.616773,192.168.159.150,192.168.159.152,TCP,102,"48280  >  17088 [FIN, ECE, CWR, AE, Reserved] Seq=1 Win=50655 Len=48",yes
4656,48.616788,192.168.159.152,192.168.159.150,TCP,60,"17088  >  48280 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
4657,48.618665,192.168.159.150,192.168.159.152,TCP,102,"30814  >  32157 [FIN, SYN, RST, ACK, CWR, Reserved] Seq=0 Ack=1 Win=55276 Len=48",yes
4658,48.620429,192.168.159.150,192.168.159.152,TCP,102,"12971  >  64254 [SYN, PSH, URG, CWR, Reserved] Seq=0 Win=46786 Urg=38638 Len=48",yes
4659,48.620593,192.168.159.152,192.168.159.150,TCP,60,"64254  >  12971 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
4660,48.621898,192.168.159.150,192.168.159.152,TCP,102,"12189  >  17267 [FIN, RST, URG, CWR, AE, Reserved] Seq=1 Win=27401 Urg=32930 Len=48",yes
4661,48.623203,192.168.159.150,192.168.159.152,TCP,102,"51644  >  22481 [SYN, RST, ECE, Reserved] Seq=0 Win=45162 Len=48",yes
4662,48.624781,192.168.159.150,192.168.159.152,TCP,102,"38214  >  37218 [PSH, ACK, URG, ECE, CWR, Reserved] Seq=1 Ack=1 Win=25122 Urg=37241 Len=48",yes
4663,48.624895,192.168.159.152,192.168.159.150,TCP,60,37218  >  38214 [RST] Seq=1 Win=0 Len=0,yes
4664,48.626074,192.168.159.150,192.168.159.152,TCP,102,"49923  >  24209 [SYN, ACK, ECE, CWR, AE, Reserved] Seq=0 Ack=1 Win=56828 Len=48",yes
4665,48.626154,192.168.159.152,192.168.159.150,TCP,60,24209  >  49923 [RST] Seq=1 Win=0 Len=0,yes
4666,48.627361,192.168.159.150,192.168.159.152,TCP,102,"22018  >  32391 [SYN, PSH, ECE, CWR, Reserved] Seq=0 Win=5552 Len=48",yes
4667,48.627543,192.168.159.152,192.168.159.150,TCP,60,"32391  >  22018 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
4668,48.628922,192.168.159.150,192.168.159.152,TCP,102,"41504  >  16717 [SYN, RST, URG, ECE, AE, Reserved] Seq=0 Win=22659 Urg=46187 Len=48",yes
4669,48.63043,192.168.159.150,192.168.159.152,TCP,102,"9498  >  61037 [FIN, PSH, CWR, Reserved] Seq=1 Win=10347 Len=48",yes
4670,48.630445,192.168.159.152,192.168.159.150,TCP,60,"61037  >  9498 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
4671,48.632064,192.168.159.150,192.168.159.152,TCP,102,"60670  >  51582 [SYN, PSH, ACK, URG, CWR, Reserved] Seq=0 Ack=1 Win=34805 Urg=307 Len=48",yes
4672,48.632138,192.168.159.152,192.168.159.150,TCP,60,51582  >  60670 [RST] Seq=1 Win=0 Len=0,yes
4673,48.633383,192.168.159.150,192.168.159.152,TCP,102,"49310  >  31267 [SYN, URG, ECE, CWR, AE, Reserved] Seq=0 Win=609 Urg=29910 Len=48",yes
4674,48.633395,192.168.159.152,192.168.159.150,TCP,60,"31267  >  49310 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
4675,48.634703,192.168.159.150,192.168.159.152,TCP,102,"39877  >  27893 [FIN, SYN, PSH, URG, AE, Reserved] Seq=0 Win=21855 Urg=60228 Len=48",yes
4676,48.634795,192.168.159.152,192.168.159.150,TCP,60,"[TCP ACKed unseen segment] 27893  >  39877 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
4677,48.636934,192.168.159.150,192.168.159.152,TCP,102,"15561  >  12854 [RST, PSH, AE, Reserved] Seq=1 Win=10900 Len=48",yes
4678,48.639062,192.168.159.150,192.168.159.152,TCP,102,"12708  >  32916 [ACK, URG, ECE, AE] Seq=1 Ack=1 Win=44907 Urg=34759 Len=48",yes
4679,48.639175,192.168.159.152,192.168.159.150,TCP,60,32916  >  12708 [RST] Seq=1 Win=0 Len=0,yes
4680,48.640578,192.168.159.150,192.168.159.152,TCP,102,"20526  >  49950 [PSH, ACK, ECE, CWR, AE, Reserved] Seq=1 Ack=1 Win=21111 Len=48",yes
4681,48.640597,192.168.159.152,192.168.159.150,TCP,60,49950  >  20526 [RST] Seq=1 Win=0 Len=0,yes
4682,48.641921,192.168.159.150,192.168.159.152,TCP,102,"60237  >  18041 [FIN, RST, ACK, ECE, Reserved] Seq=1 Ack=1 Win=11675 Len=48",yes
4683,48.643223,192.168.159.150,192.168.159.152,TCP,102,"7272  >  15999 [SYN, URG, AE, Reserved] Seq=0 Win=61159 Urg=57209 Len=48",yes
4684,48.643363,192.168.159.152,192.168.159.150,TCP,60,"15999  >  7272 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
4685,48.644565,192.168.159.150,192.168.159.152,TCP,102,"63831  >  44933 [FIN, SYN, PSH, ACK, URG, CWR] Seq=0 Ack=1 Win=56576 Urg=2480 Len=48",yes
4686,48.644691,192.168.159.152,192.168.159.150,TCP,60,44933  >  63831 [RST] Seq=1 Win=0 Len=0,yes
4687,48.646156,192.168.159.150,192.168.159.152,TCP,102,"37075  >  41628 [SYN, PSH, ACK, URG, CWR, Reserved] Seq=0 Ack=1 Win=37031 Urg=50717 Len=48",yes
4688,48.646283,192.168.159.152,192.168.159.150,TCP,60,41628  >  37075 [RST] Seq=1 Win=0 Len=0,yes
4689,48.64741,192.168.159.150,192.168.159.152,TCP,102,"15681  >  27599 [SYN, ACK, URG, CWR, AE] Seq=0 Ack=1 Win=50285 Urg=32177 Len=48",yes
4690,48.647498,192.168.159.152,192.168.159.150,TCP,60,27599  >  15681 [RST] Seq=1 Win=0 Len=0,yes
4691,48.648699,192.168.159.150,192.168.159.152,TCP,102,"60038  >  36104 [AE, Reserved] Seq=1 Win=26117 Len=48",yes
4692,48.648879,192.168.159.152,192.168.159.150,TCP,60,"36104  >  60038 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
4693,48.650033,192.168.159.150,192.168.159.152,TCP,102,"45012  >  19783 [SYN, PSH, ACK, URG, AE, Reserved] Seq=0 Ack=1 Win=63003 Urg=63093 Len=48",yes
4694,48.650152,192.168.159.152,192.168.159.150,TCP,60,19783  >  45012 [RST] Seq=1 Win=0 Len=0,yes
4695,48.65151,192.168.159.150,192.168.159.152,TCP,102,"21504  >  33385 [FIN, RST, PSH, ACK, URG, ECE, AE, Reserved] Seq=1 Ack=1 Win=1146 Urg=29639 Len=48",yes
4696,48.652992,192.168.159.150,192.168.159.152,TCP,102,"7362  >  49017 [SYN, PSH, ACK, URG, AE, Reserved] Seq=0 Ack=1 Win=23848 Urg=8627 Len=48",yes
4697,48.653162,192.168.159.152,192.168.159.150,TCP,60,49017  >  7362 [RST] Seq=1 Win=0 Len=0,yes
4698,48.654467,192.168.159.150,192.168.159.152,TCP,102,"42070  >  32431 [PSH, ECE, Reserved] Seq=1 Win=9150 Len=48",yes
4699,48.654549,192.168.159.152,192.168.159.150,TCP,60,"32431  >  42070 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
4700,48.655904,192.168.159.150,192.168.159.152,TCP,102,"18537  >  23496 [FIN, RST, PSH, URG, Reserved] Seq=1 Win=49311 Urg=45700 Len=48",yes
4701,48.65759,192.168.159.150,192.168.159.152,TCP,102,"18260  >  13591 [SYN, PSH, URG, Reserved] Seq=0 Win=7719 Urg=56347 Len=48",yes
4702,48.657691,192.168.159.152,192.168.159.150,TCP,60,"13591  >  18260 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
4703,48.659304,192.168.159.150,192.168.159.152,TCP,102,"60181  >  9846 [FIN, SYN, PSH, CWR, AE, Reserved] Seq=0 Win=28072 Len=48",yes
4704,48.659312,192.168.159.152,192.168.159.150,TCP,60,"[TCP ACKed unseen segment] 9846  >  60181 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
4705,48.66092,192.168.159.150,192.168.159.152,TCP,102,"50186  >  32652 [CWR, AE, Reserved] Seq=1 Win=23275 Len=48",yes
4706,48.661051,192.168.159.152,192.168.159.150,TCP,60,"32652  >  50186 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
4707,48.66236,192.168.159.150,192.168.159.152,TCP,102,"25565  >  13936 [PSH, ACK, URG, CWR, AE, Reserved] Seq=1 Ack=1 Win=15734 Urg=3841 Len=48",yes
4708,48.662668,192.168.159.152,192.168.159.150,TCP,60,13936  >  25565 [RST] Seq=1 Win=0 Len=0,yes
4709,48.663971,192.168.159.150,192.168.159.152,TCP,102,"32687  >  30799 [PSH, ECE, CWR, Reserved] Seq=1 Win=29252 Len=48",yes
4710,48.664128,192.168.159.152,192.168.159.150,TCP,60,"30799  >  32687 [RST, ACK] Seq=1 Ack=49 Win=0 Len=0",yes
4711,48.665259,192.168.159.150,192.168.159.152,TCP,102,"5985  >  64178 [SYN, RST, PSH, ACK, URG, ECE, CWR, AE, Reserved] Seq=0 Ack=1 Win=54125 Urg=17472 Len=48",yes
4712,48.667361,192.168.159.150,192.168.159.152,TCP,102,"63113  >  13897 [SYN, ACK, URG, ECE, CWR] Seq=0 Ack=1 Win=14370 Urg=42036 Len=48",yes
4713,48.667503,192.168.159.152,192.168.159.150,TCP,60,13897  >  63113 [RST] Seq=1 Win=0 Len=0,yes
4714,48.669705,192.168.159.150,192.168.159.152,TCP,102,"36372  >  7688 [RST, PSH, ACK, ECE, CWR, Reserved] Seq=1 Ack=1 Win=6264 Len=48",yes
4715,48.672174,192.168.159.150,192.168.159.152,TCP,102,"31418  >  32912 [SYN, RST, ACK, URG, CWR, AE, Reserved] Seq=0 Ack=1 Win=14593 Urg=28836 Len=48",yes
4716,48.674464,192.168.159.150,192.168.159.152,TCP,102,"17722  >  3307 [FIN, PSH, ACK, URG, ECE, CWR, Reserved] Seq=1 Ack=1 Win=41703 Urg=52012 Len=48",yes
4717,48.67465,192.168.159.152,192.168.159.150,TCP,60,3307  >  17722 [RST] Seq=1 Win=0 Len=0,yes
4718,48.67681,192.168.159.150,192.168.159.152,TCP,102,"42649  >  46652 [SYN, RST, Reserved] Seq=0 Win=47411 Len=48",yes
4719,48.678354,192.168.159.150,192.168.159.152,TCP,102,"62775  >  16619 [ACK, AE, Reserved] Seq=1 Ack=1 Win=35433 Len=48",yes
4720,48.678449,192.168.159.152,192.168.159.150,TCP,60,16619  >  62775 [RST] Seq=1 Win=0 Len=0,yes
4721,48.679963,192.168.159.150,192.168.159.152,TCP,102,"49136  >  7660 [FIN, URG, CWR, Reserved] Seq=1 Win=31481 Urg=39029 Len=48",yes
4722,48.680051,192.168.159.152,192.168.159.150,TCP,60,"7660  >  49136 [RST, ACK] Seq=1 Ack=50 Win=0 Len=0",yes
4723,48.681303,192.168.159.150,192.168.159.152,TCP,102,"9418  >  65062 [FIN, RST, PSH, ACK, URG, Reserved] Seq=1 Ack=1 Win=41671 Urg=57086 Len=48",yes
4724,48.683523,192.168.159.150,192.168.159.152,TCP,102,"3568  >  44543 [SYN, RST, PSH, URG] Seq=0 Win=12151 Urg=42397 Len=48",yes
4725,48.685363,192.168.159.150,192.168.159.152,TCP,102,"52726  >  45165 [FIN, SYN, RST, PSH, ACK, URG, CWR, Reserved] Seq=0 Ack=1 Win=23254 Urg=62060 Len=48",yes
